epoch,custom_mean_io_u,loss,val_custom_mean_io_u,val_loss
0,0.2500368058681488,5.068984031677246,0.4916876256465912,2.2190380096435547
1,0.5371241569519043,2.069523572921753,0.5573483109474182,1.9848824739456177
2,0.5612404346466064,1.978960394859314,0.5625255107879639,1.9461896419525146
3,0.5648505687713623,1.9482614994049072,0.5724648833274841,1.9210360050201416
4,0.5772930383682251,1.9293971061706543,0.5785024166107178,1.9106824398040771
5,0.5791658759117126,1.9207547903060913,0.5789101719856262,1.9043593406677246
6,0.5829837918281555,1.7254728078842163,0.6960141062736511,0.5022058486938477
7,0.664724588394165,0.5340269804000854,0.5004408955574036,0.5695826411247253
8,0.7169994711875916,0.3436056971549988,0.7750792503356934,0.2584713399410248
9,0.783047616481781,0.23725569248199463,0.7850025296211243,0.24163997173309326
10,0.8023549914360046,0.20245084166526794,0.7961888909339905,0.2189294844865799
11,0.8124925494194031,0.18898937106132507,0.8035028576850891,0.20450489223003387
12,0.8224895000457764,0.17704302072525024,0.8091702461242676,0.18937121331691742
13,0.8259727358818054,0.17256684601306915,0.8099272847175598,0.1870483011007309
14,0.8256561756134033,0.16924910247325897,0.815362274646759,0.1786683350801468
15,0.8361513018608093,0.15707430243492126,0.8093042969703674,0.19044101238250732
16,0.8301529288291931,0.16025708615779877,0.8046372532844543,0.19150260090827942
17,0.8298574090003967,0.16310325264930725,0.8150423169136047,0.17384083569049835
18,0.8308325409889221,0.15777015686035156,0.8203017115592957,0.17345276474952698
19,0.835529625415802,0.15102551877498627,0.8260927200317383,0.16203296184539795
20,0.8434498906135559,0.14272502064704895,0.8293158411979675,0.15631672739982605
21,0.8423152565956116,0.1410059630870819,0.8277105689048767,0.15363548696041107
22,0.8437590599060059,0.14012078940868378,0.8231256008148193,0.15616892278194427
23,0.8396906852722168,0.14239193499088287,0.8216530680656433,0.15796370804309845
24,0.8375023007392883,0.14863534271717072,0.8298903107643127,0.1508948802947998
25,0.8435031771659851,0.13653482496738434,0.8324885368347168,0.14633111655712128
26,0.8436644673347473,0.13477633893489838,0.8238236308097839,0.16118307411670685
27,0.8416959643363953,0.14315299689769745,0.8338965773582458,0.1488146185874939
28,0.8462067246437073,0.13517841696739197,0.8420282006263733,0.13896846771240234
29,0.8516138195991516,0.12692256271839142,0.8386691212654114,0.14030702412128448
30,0.8555136322975159,0.12377205491065979,0.8463101387023926,0.1367567479610443
31,0.8576641082763672,0.12096862494945526,0.8446919918060303,0.14128316938877106
32,0.8565263748168945,0.12259150296449661,0.8459411263465881,0.1310877948999405
33,0.8572919964790344,0.12358595430850983,0.8519368171691895,0.1273406594991684
34,0.8603325486183167,0.11925678700208664,0.8475776314735413,0.1306229680776596
35,0.8653784394264221,0.11304669827222824,0.8464779853820801,0.1314590722322464
36,0.8564682006835938,0.12820011377334595,0.8503667712211609,0.1366128772497177
37,0.8649534583091736,0.11492497473955154,0.8241686820983887,0.15644392371177673
38,0.8679874539375305,0.1123405173420906,0.8525707721710205,0.13143393397331238
39,0.8692474961280823,0.11356832832098007,0.8539011478424072,0.1260872632265091
40,0.8650920987129211,0.11196619272232056,0.8531662821769714,0.1251046061515808
41,0.8604021072387695,0.12048187851905823,0.8635138869285583,0.11623741686344147
42,0.8696396946907043,0.11229055374860764,0.86766117811203,0.11382856220006943
43,0.8754954934120178,0.10269409418106079,0.8630083203315735,0.12308891117572784
44,0.8724234700202942,0.10876481235027313,0.8600947260856628,0.11955869197845459
45,0.8702372908592224,0.11323892325162888,0.8666808605194092,0.11687938868999481
46,0.8732263445854187,0.10417762398719788,0.8701460361480713,0.10936544835567474
47,0.8682279586791992,0.11374884843826294,0.8574449419975281,0.12782230973243713
48,0.8610970377922058,0.12068876624107361,0.8576850295066833,0.1266440898180008
49,0.8655354380607605,0.11089535802602768,0.8641560673713684,0.11303821206092834
