epoch,custom_mean_io_u,loss,val_custom_mean_io_u,val_loss
0,0.5701659321784973,0.34604957699775696,0.4122549295425415,3.1366777420043945
1,0.4090616703033447,0.24044948816299438,0.4088185131549835,4.794326305389404
2,0.4082566499710083,0.23352457582950592,0.40901246666908264,5.216562271118164
3,0.4085790812969208,0.22769543528556824,0.4092501103878021,5.345123767852783
4,0.40882256627082825,0.22270916402339935,0.4093828499317169,5.3876237869262695
