epoch,custom_mean_io_u,loss,val_custom_mean_io_u,val_loss
0,0.09261873364448547,6.005557060241699,0.10117361694574356,5.326290607452393
1,0.10099244117736816,4.845244884490967,0.10316841304302216,4.23363733291626
2,0.1028943806886673,3.7863824367523193,0.10521005094051361,3.247124671936035
3,0.1071738749742508,2.811685800552368,0.1275680810213089,2.3734006881713867
4,0.2514699101448059,2.097161054611206,0.3184390664100647,1.8590025901794434
5,0.3243209719657898,1.6646947860717773,0.32783716917037964,1.4895217418670654
6,0.3303552269935608,1.325479507446289,0.3327150344848633,1.1914494037628174
7,0.3478160500526428,1.1381003856658936,0.3528628647327423,1.1091443300247192
8,0.3502829670906067,1.0669747591018677,0.34585830569267273,1.057958960533142
9,0.35364899039268494,1.0197937488555908,0.36293765902519226,1.0140430927276611
10,0.365166574716568,0.9853593707084656,0.36296191811561584,0.9832989573478699
11,0.36285632848739624,0.957737922668457,0.37053585052490234,0.9540269374847412
12,0.369681179523468,0.9291027784347534,0.37576672434806824,0.9279896020889282
13,0.37349337339401245,0.9061950445175171,0.38306453824043274,0.9067919850349426
14,0.3796975314617157,0.8873076438903809,0.3860018253326416,0.8895585536956787
15,0.3836989402770996,0.8710936307907104,0.3886730372905731,0.8734577894210815
16,0.3862954378128052,0.8554511070251465,0.39302048087120056,0.8584068417549133
17,0.3887207806110382,0.84139084815979,0.39391547441482544,0.8437427878379822
18,0.3901560306549072,0.8268696069717407,0.39483609795570374,0.8303968906402588
19,0.396059513092041,0.8141394257545471,0.4029930531978607,0.8181493878364563
20,0.399613618850708,0.80165696144104,0.4048256278038025,0.8051008582115173
21,0.4039631485939026,0.7887731194496155,0.4052402377128601,0.7926989197731018
22,0.40724754333496094,0.7765348553657532,0.4119005799293518,0.7793550491333008
23,0.41381675004959106,0.7643575072288513,0.4127036929130554,0.7679791450500488
24,0.4097746014595032,0.7514342665672302,0.4200339913368225,0.7543258666992188
25,0.4192884862422943,0.7382563948631287,0.41657939553260803,0.7413861751556396
26,0.4164864420890808,0.7242062091827393,0.4244329035282135,0.7252107858657837
27,0.4195864796638489,0.7083991765975952,0.4276844561100006,0.7085970640182495
28,0.42271313071250916,0.6906048059463501,0.4208083152770996,0.6900671720504761
29,0.42496800422668457,0.6709355711936951,0.42831578850746155,0.6659917235374451
30,0.4224100708961487,0.6461369395256042,0.43047189712524414,0.6381319165229797
31,0.4268832206726074,0.6159951686859131,0.4317423403263092,0.6051440834999084
32,0.42835015058517456,0.5794588923454285,0.42617496848106384,0.5664313435554504
33,0.42444896697998047,0.5397996306419373,0.4386240541934967,0.5237715840339661
34,0.42914557456970215,0.4935360550880432,0.43181300163269043,0.469812273979187
35,0.43132176995277405,0.44199106097221375,0.4303286671638489,0.41947194933891296
36,0.4323108196258545,0.3939307928085327,0.4327405095100403,0.3738751709461212
37,0.42928147315979004,0.3533768653869629,0.4372510313987732,0.33890968561172485
38,0.4353741705417633,0.3227543234825134,0.43317490816116333,0.31382647156715393
39,0.4329652786254883,0.3012297451496124,0.4372427463531494,0.29648464918136597
40,0.4336637556552887,0.28711774945259094,0.43892043828964233,0.28540289402008057
41,0.4370760917663574,0.27717429399490356,0.4388754963874817,0.2772458493709564
42,0.4386347234249115,0.2700411081314087,0.4343915581703186,0.27311161160469055
43,0.4362727701663971,0.2646137773990631,0.44343453645706177,0.26912108063697815
44,0.4404106140136719,0.26166239380836487,0.43653178215026855,0.26492568850517273
45,0.44112473726272583,0.25772911310195923,0.44183748960494995,0.2604008615016937
46,0.4402249753475189,0.25441277027130127,0.44389715790748596,0.2585197985172272
47,0.44384831190109253,0.25179803371429443,0.44339871406555176,0.255337119102478
48,0.4436495900154114,0.25046026706695557,0.444434255361557,0.25355327129364014
49,0.4491160809993744,0.24740749597549438,0.44279712438583374,0.25186941027641296
