epoch,custom_mean_io_u,loss,val_custom_mean_io_u,val_loss
40,0.4896860122680664,0.2034260332584381,0.47198358178138733,0.21022236347198486
41,0.4847021996974945,0.20487599074840546,0.46821922063827515,0.20946742594242096
42,0.48662132024765015,0.20523518323898315,0.47324618697166443,0.20821046829223633
43,0.4908266067504883,0.20192836225032806,0.47143641114234924,0.20790904760360718
44,0.4937446117401123,0.19897063076496124,0.4714112877845764,0.20712991058826447
45,0.49122315645217896,0.19960327446460724,0.4697621464729309,0.20744289457798004
46,0.49330607056617737,0.198530375957489,0.4749336838722229,0.20489802956581116
47,0.49073392152786255,0.19776086509227753,0.47296610474586487,0.2047300934791565
48,0.4968481659889221,0.19675128161907196,0.47072720527648926,0.20630447566509247
49,0.4958173632621765,0.19801074266433716,0.4740728735923767,0.20415712893009186
50,0.49620431661605835,0.19872574508190155,0.4818798899650574,0.20518316328525543
51,0.49529725313186646,0.19839805364608765,0.48030248284339905,0.20423190295696259
52,0.4949985444545746,0.19586952030658722,0.4814310073852539,0.2019181102514267
53,0.49664774537086487,0.19617235660552979,0.485565721988678,0.2080908715724945
54,0.49830394983291626,0.19479569792747498,0.48670339584350586,0.21060554683208466
55,0.49814724922180176,0.20062260329723358,0.4795111119747162,0.19978433847427368
56,0.5026033520698547,0.1921563446521759,0.48050346970558167,0.19930966198444366
57,0.5049794912338257,0.1912834495306015,0.4790865480899811,0.19805055856704712
58,0.4990304112434387,0.19077068567276,0.4810355305671692,0.19689856469631195
59,0.5076786279678345,0.18738974630832672,0.47884321212768555,0.1996344029903412
60,0.5069489479064941,0.18825112283229828,0.4844571650028229,0.19568631052970886
61,0.5049484372138977,0.1862584352493286,0.48433175683021545,0.19382305443286896
62,0.5077483057975769,0.18637318909168243,0.48827823996543884,0.1923559010028839
63,0.5064318180084229,0.18723811209201813,0.48056918382644653,0.19654010236263275
64,0.5078791975975037,0.18694598972797394,0.48167330026626587,0.19633400440216064
65,0.5094255805015564,0.1874006688594818,0.4807667136192322,0.20113971829414368
66,0.5065658092498779,0.191096693277359,0.47997793555259705,0.1981174349784851
67,0.5083030462265015,0.18458569049835205,0.4807673394680023,0.19394171237945557
68,0.5107799768447876,0.18280993402004242,0.4837239682674408,0.19572633504867554
69,0.5134603977203369,0.18426655232906342,0.48748117685317993,0.19041909277439117
70,0.5089167356491089,0.18509818613529205,0.4885869026184082,0.1897100806236267
71,0.5124718546867371,0.18315844237804413,0.49570003151893616,0.18772083520889282
72,0.5149776935577393,0.17897619307041168,0.4877914488315582,0.18885570764541626
73,0.5147495865821838,0.179148331284523,0.4887303411960602,0.1879332959651947
74,0.5162744522094727,0.1788729429244995,0.49647727608680725,0.1847170889377594
75,0.5182976126670837,0.1773175299167633,0.49094900488853455,0.18507178127765656
76,0.5184005498886108,0.17643879354000092,0.4885927140712738,0.1884257048368454
77,0.5152695178985596,0.1775021255016327,0.4931684136390686,0.1833464354276657
78,0.5185362696647644,0.17607715725898743,0.49769073724746704,0.18252184987068176
79,0.5173677206039429,0.1748865693807602,0.4929700493812561,0.1830054372549057
80,0.5197362303733826,0.17385904490947723,0.498826801776886,0.18019291758537292
81,0.523190438747406,0.17195965349674225,0.49816590547561646,0.17941272258758545
82,0.5184884667396545,0.17950919270515442,0.4959481358528137,0.18040800094604492
83,0.5249528288841248,0.17277184128761292,0.5018882155418396,0.18070009350776672
84,0.5218103528022766,0.17426860332489014,0.5007871389389038,0.1824922263622284
85,0.525501549243927,0.17082607746124268,0.500385046005249,0.17696839570999146
86,0.5268806219100952,0.17015793919563293,0.5032366514205933,0.17784753441810608
87,0.5255553126335144,0.16939285397529602,0.5013469457626343,0.17705875635147095
88,0.5280196666717529,0.1699400246143341,0.502107560634613,0.1762264370918274
89,0.5279456973075867,0.174382746219635,0.49733009934425354,0.17905376851558685
90,0.5247096419334412,0.16906890273094177,0.49306273460388184,0.18174239993095398
91,0.5290031433105469,0.17214933037757874,0.49049854278564453,0.19370827078819275
92,0.5244389176368713,0.17616888880729675,0.49265938997268677,0.18340708315372467
93,0.5260165929794312,0.17083872854709625,0.5034949779510498,0.1747872680425644
94,0.5332382917404175,0.1651669293642044,0.5033585429191589,0.17318713665008545
95,0.5326361656188965,0.16530843079090118,0.5055554509162903,0.17173226177692413
96,0.5323997735977173,0.16391004621982574,0.5010163187980652,0.17361868917942047
97,0.5309843420982361,0.16629859805107117,0.5038114190101624,0.17198243737220764
98,0.5361944437026978,0.16260124742984772,0.5062456130981445,0.1752641797065735
99,0.5355620384216309,0.16455046832561493,0.5026240348815918,0.17069372534751892
100,0.5307831168174744,0.1754089891910553,0.4887499213218689,0.20308256149291992
101,0.5125764608383179,0.1983349621295929,0.49558186531066895,0.1771647334098816
102,0.525776743888855,0.17229418456554413,0.5054984092712402,0.19430246949195862
103,0.5318723917007446,0.17380306124687195,0.5013114213943481,0.17273534834384918
104,0.530828058719635,0.1663503795862198,0.5045269727706909,0.1724006086587906
105,0.531450629234314,0.16202610731124878,0.506484866142273,0.17936448752880096
106,0.5387156009674072,0.16371411085128784,0.5078843832015991,0.1679723858833313
107,0.5357370376586914,0.16291405260562897,0.504863440990448,0.1687040627002716
108,0.5328304767608643,0.16378909349441528,0.5078616142272949,0.1671988070011139
109,0.5380992889404297,0.15787407755851746,0.5035098791122437,0.16779032349586487
110,0.5394312143325806,0.1577533334493637,0.5055899620056152,0.1687098741531372
111,0.5408657193183899,0.15881359577178955,0.507071852684021,0.16605234146118164
112,0.5421777367591858,0.1583213359117508,0.5054541826248169,0.16710150241851807
113,0.5388678312301636,0.15688937902450562,0.5031861662864685,0.16949248313903809
114,0.543705403804779,0.1593400239944458,0.5086623430252075,0.16929684579372406
115,0.5364325046539307,0.16364377737045288,0.5023149251937866,0.16919095814228058
116,0.5381373167037964,0.16067704558372498,0.5109511613845825,0.16571253538131714
117,0.5426828861236572,0.15768331289291382,0.509044349193573,0.1687992364168167
118,0.5418782234191895,0.1581607460975647,0.5057507157325745,0.17062504589557648
119,0.5390840172767639,0.16174529492855072,0.5061923265457153,0.16697221994400024
120,0.5398732423782349,0.16023491322994232,0.5100802183151245,0.16567391157150269
121,0.5467714071273804,0.15510627627372742,0.5081733465194702,0.1778302937746048
122,0.5384136438369751,0.16357484459877014,0.5082098245620728,0.16383978724479675
123,0.5421659350395203,0.15830634534358978,0.5092208981513977,0.1643386036157608
124,0.5447679162025452,0.15521463751792908,0.5054012537002563,0.16921931505203247
125,0.5420583486557007,0.16056522727012634,0.5132501721382141,0.1615457683801651
126,0.547786295413971,0.15198668837547302,0.5151380896568298,0.161333829164505
127,0.5447866320610046,0.15360353887081146,0.5079697370529175,0.16489912569522858
128,0.5441218614578247,0.15780697762966156,0.5161773562431335,0.16368825733661652
129,0.5433644652366638,0.1548880785703659,0.5114763975143433,0.16038022935390472
130,0.5461899042129517,0.15648172795772552,0.5069707632064819,0.17710749804973602
131,0.5436791777610779,0.16057619452476501,0.5078819990158081,0.16769316792488098
132,0.5436347723007202,0.15768460929393768,0.5118269324302673,0.16296206414699554
133,0.548994779586792,0.15411949157714844,0.5156315565109253,0.16113770008087158
134,0.550118088722229,0.15250858664512634,0.5129947662353516,0.1596914827823639
135,0.5478729009628296,0.15007732808589935,0.5135701298713684,0.1587727963924408
136,0.549085259437561,0.15380141139030457,0.516506016254425,0.16466110944747925
137,0.5466839671134949,0.14889408648014069,0.5016142129898071,0.17092788219451904
138,0.5440602898597717,0.15805022418498993,0.5113876461982727,0.16491800546646118
139,0.5480125546455383,0.16152891516685486,0.5151512026786804,0.1592814177274704
140,0.5447210073471069,0.15955722332000732,0.5074672698974609,0.16477616131305695
141,0.5460329055786133,0.15310664474964142,0.511559247970581,0.16071036458015442
142,0.5512339472770691,0.1496405005455017,0.5149255990982056,0.16086457669734955
143,0.5517197847366333,0.15108706057071686,0.5173863172531128,0.1587865948677063
144,0.5517246723175049,0.15191012620925903,0.5145798921585083,0.1628728061914444
145,0.5511005520820618,0.15236571431159973,0.5144151449203491,0.16018085181713104
